,participant,block,trial_num,modality,stim_level,stim_value,rating,RT,vas_initial_value,block_onset,trial_onset,fixation_onset,anticipation_duration,stim_onset,stim_duration,stim_offset,stim_rating_delay,rating_onset,rating_offset,iti_duration
737,sub-16,2,12,pain,5,49,85.9765625,1.435009609,95,1879.841628,2086.639263,2088.140949,2,2090.07857,2,2092.078598,5,2097.134175,2098.569184,5
738,sub-16,2,13,pain,4,48,60.5,3.286914041,95,1879.841628,2103.591394,2105.093068,2,2107.031731,2,2109.030744,5,2114.086251,2117.373165,3
739,sub-16,2,14,pain,5,49,71.34830729,1.902140081,95,1879.841628,2120.393284,2121.894936,2.5,2124.336734,2,2126.333036,6,2132.389694,2134.291834,3
740,sub-16,2,15,pain,1,45,26.51302083,4.354920623,5,1879.841628,2137.311949,2138.813609,2.5,2141.254169,2,2143.251837,6,2149.308402,2153.663322,5
741,sub-16,2,16,pain,4,48,59.41210938,2.068988301,35,1879.841628,2158.685415,2160.187212,3.5,2163.626499,2,2165.626492,6,2171.683163,2173.752151,2
742,sub-16,2,17,pain,2,46,18.55598958,2.219247607,5,1879.841628,2175.787639,2177.289415,3.5,2180.71436,2,2182.711954,5,2187.76748,2189.986727,4
743,sub-16,2,18,pain,3,47,10.99479167,2.319347832,95,1879.841628,2194.007721,2195.509377,2.5,2197.948497,2,2199.94773,5,2205.003169,2207.322517,4
744,sub-16,2,19,pain,1,45,3.261067708,2.402604397,95,1879.841628,2211.343661,2212.845242,3,2215.784875,2,2217.784064,6,2223.840674,2226.243279,3
745,sub-16,2,20,pain,1,45,3.780598958,1.351528373,35,1879.841628,2229.263367,2230.764961,3.5,2234.206576,2,2236.204271,6,2242.260954,2243.612482,3
746,sub-16,2,21,pain,3,47,50.98242188,1.551705345,35,1879.841628,2246.632447,2248.134205,2.5,2250.574384,2,2252.572452,6,2258.629004,2260.18071,3
747,sub-16,2,22,pain,2,46,37.55598958,3.086856271,35,1879.841628,2263.200826,2264.702501,3.5,2268.142593,2,2270.14176,5,2275.197288,2278.284144,2
748,sub-16,2,23,pain,5,49,95.00911458,1.485119616,65,1879.841628,2280.303016,2281.804694,3,2284.74691,2,2286.743449,5,2291.798916,2293.284036,3
749,sub-16,2,24,pain,3,47,59.9140625,3.1369883,95,1879.841628,2296.303911,2297.805683,3.5,2301.246525,2,2303.245015,6,2309.301536,2312.438524,3
750,sub-16,2,25,pain,5,49,90.82617188,2.035656195,35,1879.841628,2315.458466,2316.960019,3,2319.900448,2,2321.898895,5,2326.954427,2328.990083,3
751,sub-17,1,1,vision,5,0.95,88.54036458,3.587010875,5,3688.462653,3688.498167,3689.999819,2.5,3692.469218,2,3694.471307,6,3700.461537,3704.048548,4
752,sub-17,1,2,vision,4,0.725,54.34244792,2.135830507,35,3688.462653,3708.069624,3709.571302,3,3712.574733,2,3714.576822,5,3719.565641,3721.701472,2
753,sub-17,1,3,vision,2,0.275,30.828125,1.351573789,35,3688.462653,3723.720331,3725.222022,3.5,3728.725886,2,3730.728061,6,3736.717921,3738.069495,3
754,sub-17,1,4,vision,3,0.5,48.25911458,1.301564047,35,3688.462653,3741.089511,3742.591145,2.5,3745.093859,2,3747.096146,5,3752.084866,3753.386431,5
755,sub-17,1,5,vision,4,0.725,72.02148438,2.419430251,95,3688.462653,3758.408611,3759.910178,2.5,3762.41305,2,3764.415271,5,3769.404001,3771.823431,5
756,sub-17,1,6,vision,5,0.95,96.88802083,3.053551823,35,3688.462653,3776.845653,3778.347266,3,3781.350607,2,3783.352825,6,3789.342626,3792.396177,2
757,sub-17,1,7,vision,3,0.5,32.80013021,1.785238322,95,3688.462653,3794.431593,3795.933249,3.5,3799.420457,2,3801.422755,6,3807.41265,3809.197888,5
758,sub-17,1,8,vision,3,0.5,22.50195313,2.66967425,95,3688.462653,3814.220099,3815.721859,3,3818.725061,2,3820.727378,5,3825.716165,3828.385839,5
759,sub-17,1,9,vision,4,0.725,57.10546875,1.735266987,65,3688.462653,3833.407925,3834.909695,2.5,3837.412469,2,3839.414531,6,3845.404589,3847.139856,2
760,sub-17,1,10,vision,5,0.95,91.59114583,1.568455331,65,3688.462653,3849.175442,3850.677096,3.5,3854.16416,2,3856.166478,6,3862.156372,3863.724827,4
761,sub-17,1,11,vision,1,0.05,59.39453125,1.117951437,65,3688.462653,3867.745893,3869.247578,2,3871.249841,2,3873.251875,5,3878.24078,3879.358732,4
762,sub-17,1,12,vision,2,0.275,19.18098958,1.751988514,65,3688.462653,3883.379723,3884.881491,2,3886.883595,2,3888.885792,5,3893.874695,3895.626684,3
763,sub-17,1,13,vision,1,0.05,13.21679688,1.218027432,35,3688.462653,3898.64667,3900.148255,3.5,3903.652173,2,3905.654406,5,3910.643202,3911.86123,3
764,sub-17,1,14,vision,4,0.725,67.07552083,1.43496132,95,3688.462653,3914.881146,3916.382917,2.5,3918.885595,2,3920.887854,6,3926.877779,3928.312741,3
765,sub-17,1,15,vision,2,0.275,19.34505208,2.219196511,95,3688.462653,3931.332645,3932.834408,2,3934.836523,2,3936.838818,6,3942.828711,3945.047908,4
766,sub-17,1,16,vision,1,0.05,3.95703125,1.685130624,5,3688.462653,3949.068936,3950.570517,3,3953.573958,2,3955.576153,5,3960.564942,3962.250072,2
767,sub-17,1,17,vision,5,0.95,90.76367188,2.285845785,5,3688.462653,3964.268967,3965.770619,2.5,3968.273497,2,3970.275701,5,3975.264428,3977.550274,4
768,sub-17,1,18,vision,1,0.05,15.58203125,1.668560766,65,3688.462653,3981.57139,3983.073265,3.5,3986.577027,2,3988.579098,5,3993.568015,3995.236576,3
769,sub-17,1,19,vision,5,0.95,86.44726563,3.103524157,5,3688.462653,3998.256465,3999.758201,2,4001.760456,2,4003.762561,5,4008.751386,4011.85491,5
770,sub-17,1,20,vision,2,0.275,28.15364583,1.935526635,65,3688.462653,4016.877009,4018.378772,3,4021.382137,2,4023.384299,6,4029.37415,4031.309676,5
771,sub-17,1,21,vision,3,0.5,53.00976563,1.401631813,35,3688.462653,4036.331805,4037.833507,3,4040.836888,2,4042.839093,5,4047.827841,4049.229473,5
772,sub-17,1,22,vision,3,0.5,46.73893229,1.818675665,35,3688.462653,4054.251555,4055.753342,2,4057.75555,2,4059.757772,6,4065.747586,4067.566261,4
773,sub-17,1,23,vision,1,0.05,19.6953125,1.968817626,65,3688.462653,4071.587481,4073.089143,3,4076.092334,2,4078.094654,6,4084.084501,4086.053319,5
774,sub-17,1,24,vision,2,0.275,24.12695313,2.619599111,65,3688.462653,4091.075616,4092.577298,2,4094.579526,2,4096.58183,6,4102.571556,4105.191155,2
775,sub-17,1,25,vision,4,0.725,70.47460938,1.268166372,65,3688.462653,4107.21,4108.711651,2,4110.713894,2,4112.716096,6,4118.705986,4119.974153,4
776,sub-17,2,1,pain,4,48,60.95572917,3.003430241,95,4132.134749,4132.137588,4133.639245,2.5,4136.090747,2,4138.09418,5,4143.132969,4146.136399,5
777,sub-17,2,2,pain,5,49,63.1484375,2.336029039,35,4132.134749,4151.158481,4152.660319,3,4155.597692,2,4157.598921,6,4163.6556,4165.991629,3
778,sub-17,2,3,pain,2,46,21.83333333,2.152498634,35,4132.134749,4169.011533,4170.513291,3.5,4173.952362,2,4175.952609,5,4181.008069,4183.160567,4
779,sub-17,2,4,pain,5,49,65.11523438,1.952146833,65,4132.134749,4187.181559,4188.683346,2,4190.621706,2,4192.62093,5,4197.676477,4199.628623,2
780,sub-17,2,5,pain,4,48,46.53320313,1.735305777,65,4132.134749,4201.647634,4203.149288,2,4205.09138,2,4207.086967,6,4213.143515,4214.878821,5
781,sub-17,2,6,pain,1,45,17.28190104,2.185888077,5,4132.134749,4219.901082,4221.402763,3.5,4224.840727,2,4226.84198,5,4231.89754,4234.083428,2
782,sub-17,2,7,pain,5,49,67.25651042,2.385978639,95,4132.134749,4236.118999,4237.62062,3.5,4241.046137,2,4243.043279,5,4248.098753,4250.484732,4
783,sub-17,2,8,pain,1,45,24.97721354,1.651953937,35,4132.134749,4254.505973,4256.007522,3,4258.94733,2,4260.946274,5,4266.001844,4267.653798,3
784,sub-17,2,9,pain,3,47,37.8984375,3.053410622,95,4132.134749,4270.673754,4272.175439,3,4275.115247,2,4277.114214,6,4283.170835,4286.224245,3
785,sub-17,2,10,pain,1,45,12.86458333,1.835474843,5,4132.134749,4289.244242,4290.745816,3.5,4294.187417,2,4296.18523,5,4301.240721,4303.076196,4
786,sub-17,2,11,pain,1,45,17.46289063,3.020116824,5,4132.134749,4307.097268,4308.598953,3.5,4312.039007,2,4314.038176,6,4320.094853,4323.114969,5
787,sub-17,2,12,pain,4,48,72.72460938,2.285999207,95,4132.134749,4328.137061,4329.638754,2,4331.578455,2,4333.576395,6,4339.633066,4341.919065,5
788,sub-17,2,13,pain,3,47,23.32877604,2.185736057,5,4132.134749,4346.941163,4348.44291,2.5,4350.882003,2,4352.881075,5,4357.936656,4360.122392,4
789,sub-17,2,14,pain,2,46,25.06640625,2.486119064,95,4132.134749,4364.143572,4365.645257,3,4368.584838,2,4370.583894,6,4376.640573,4379.126692,2
790,sub-17,2,15,pain,3,47,18.20833333,1.451750022,5,4132.134749,4381.145552,4382.64729,3,4385.589806,2,4387.586114,6,4393.642643,4395.094393,3
791,sub-17,2,16,pain,1,45,13.4140625,1.401612876,5,4132.134749,4398.114375,4399.615925,2.5,4402.057107,2,4404.054266,6,4410.110885,4411.512498,2
792,sub-17,2,17,pain,4,48,64.93229167,2.619616955,5,4132.134749,4413.531382,4415.032973,2.5,4417.475673,2,4419.471248,6,4425.527897,4428.147514,3
793,sub-17,2,18,pain,3,47,53.26041667,1.43503514,65,4132.134749,4431.167402,4432.669182,3,4435.610572,2,4437.607918,6,4443.664515,4445.09955,3
794,sub-17,2,19,pain,3,47,63.50520833,2.135755424,95,4132.134749,4448.119517,4449.621211,2.5,4452.062378,2,4454.059316,6,4460.115979,4462.251734,4
795,sub-17,2,20,pain,2,46,36.0859375,1.535156548,35,4132.134749,4466.272914,4467.774453,2,4469.713918,2,4471.712243,5,4476.7677,4478.302857,2
796,sub-17,2,21,pain,2,46,38.08203125,2.753073565,65,4132.134749,4480.321745,4481.823284,2.5,4484.265219,2,4486.261516,5,4491.317098,4494.070172,5
797,sub-17,2,22,pain,4,48,60.84049479,2.486260997,5,4132.134749,4499.092422,4500.59411,3.5,4504.032292,2,4506.033451,5,4511.088886,4513.575147,3
798,sub-17,2,23,pain,5,49,69.57421875,2.035664051,95,4132.134749,4516.595086,4518.096655,3.5,4521.538312,2,4523.536091,5,4528.591553,4530.627217,2
799,sub-17,2,24,pain,2,46,42.17643229,1.668633218,35,4132.134749,4532.662716,4534.164382,2,4536.089765,2,4538.085357,6,4544.142028,4545.810661,2
800,sub-17,2,25,pain,5,49,62.10091146,2.219247608,5,4132.134749,4547.846159,4549.347893,3.5,4552.77387,2,4554.770557,5,4559.825986,4562.045234,4
801,sub-18,1,1,vision,2,0.275,7.994791667,4.421666817,35,639.2407679,639.2761606,640.7777437,2.5,643.2472242,2,645.2493553,5,650.2381427,654.6598095,5
802,sub-18,1,2,vision,5,0.95,95.21940104,3.053441347,65,639.2407679,659.6820033,661.1836357,2,663.1857693,2,665.188098,5,670.1768801,673.2303214,5
803,sub-18,1,3,vision,4,0.725,58.92382813,5.005523457,65,639.2407679,678.2524111,679.7541593,3.5,683.2412031,2,685.24355,5,690.2490699,695.2545934,2
804,sub-18,1,4,vision,1,0.05,14.7109375,2.135673787,5,639.2407679,697.2901457,698.7918348,3.5,702.279016,2,704.2812292,5,709.2700014,711.4056752,3
805,sub-18,1,5,vision,4,0.725,34.45833333,2.269231689,5,639.2407679,714.4256322,715.9274035,3,718.9307138,2,720.9328953,6,726.9228208,729.1920525,4
806,sub-18,1,6,vision,2,0.275,14.46354167,5.806444598,95,639.2407679,733.2130268,734.7147091,3.5,738.2018861,2,740.2040701,6,746.2107869,752.0172315,2
807,sub-18,1,7,vision,5,0.95,97.49088542,2.953166472,95,639.2407679,754.036018,755.537656,3.5,759.0416078,2,761.0438492,5,766.0326579,768.9858244,3
808,sub-18,1,8,vision,4,0.725,16.04817708,4.504971803,35,639.2407679,772.0059236,773.5074755,3,776.5107813,2,778.5130941,5,783.5019282,788.0069,4
809,sub-18,1,9,vision,5,0.95,92.3203125,2.102445519,5,639.2407679,792.0279084,793.5296913,2,795.5317833,2,797.5341062,5,802.5228144,804.6252599,4
810,sub-18,1,10,vision,2,0.275,5.921223958,2.20247753,65,639.2407679,808.6463677,810.1480181,3,813.1512318,2,815.1535383,5,820.1422564,822.344734,4
811,sub-18,1,11,vision,1,0.05,6.377604167,2.702983636,65,639.2407679,826.3659307,827.8675718,2.5,830.3703325,2,832.3724493,5,837.3612906,840.0642742,4
812,sub-18,1,12,vision,3,0.5,28.91666667,1.601702362,35,639.2407679,844.0853383,845.5871658,2,847.5892942,2,849.59154,6,855.5814244,857.1831267,3
813,sub-18,1,13,vision,1,0.05,26.74804688,5.072273556,65,639.2407679,860.2032115,861.7049229,2,863.7070225,2,865.7092014,5,870.6980301,875.7703036,3
814,sub-18,1,14,vision,2,0.275,64.65234375,1.167947156,65,639.2407679,878.7903852,880.292079,3.5,883.7958547,2,885.7980717,6,891.7879832,892.9559303,4
815,sub-18,1,15,vision,3,0.5,65,0.784209794,65,639.2407679,896.9771146,898.4788131,2.5,900.9815676,2,902.9837725,6,908.9736724,909.7578822,5
816,sub-18,1,16,vision,1,0.05,12.98697917,2.285906508,95,639.2407679,914.7800888,916.2816981,3.5,919.7688586,2,921.7710419,5,926.7766421,929.0625486,3
817,sub-18,1,17,vision,3,0.5,72.42708333,2.669619038,95,639.2407679,932.0824205,933.5842473,2,935.5864311,2,937.5886235,6,943.5784374,946.2480565,3
818,sub-18,1,18,vision,5,0.95,97.79361979,3.904359965,35,639.2407679,949.2681368,950.769854,2,952.7720474,2,954.7742661,5,959.7630332,963.6673931,2
819,sub-18,1,19,vision,3,0.5,68.18619792,1.284786311,65,639.2407679,965.6862677,967.1879402,3,970.1912536,2,972.1934608,6,978.1833614,979.4681477,2
820,sub-18,1,20,vision,4,0.725,68.28776042,1.167931696,65,639.2407679,981.4870572,982.9887014,3.5,986.4924994,2,988.4946796,5,993.4835295,994.6514612,3
821,sub-18,1,21,vision,2,0.275,52.39973958,2.402838379,65,639.2407679,997.6715761,999.1732159,2,1001.175342,2,1003.177549,5,1008.166356,1010.569194,4
822,sub-18,1,22,vision,5,0.95,99.33789063,1.368218188,95,639.2407679,1014.590224,1016.091893,3.5,1019.595643,2,1021.597963,6,1027.587879,1028.956097,5
823,sub-18,1,23,vision,4,0.725,69.52083333,2.48615115,35,639.2407679,1033.978267,1035.479853,3.5,1038.983754,2,1040.98594,6,1046.975899,1049.46205,2
824,sub-18,1,24,vision,3,0.5,40.38020833,1.16800156,35,639.2407679,1051.480818,1052.982561,3.5,1056.486471,2,1058.488664,6,1064.47856,1065.646561,3
825,sub-18,1,25,vision,1,0.05,2.327473958,1.952061918,5,639.2407679,1068.666454,1070.168219,3.5,1073.672094,2,1075.67429,5,1080.663084,1082.615146,4
826,sub-18,2,1,pain,4,48,30.20833333,2.753168204,5,1097.879951,1097.882097,1099.383697,2.5,1101.836379,2,1103.838717,5,1108.877472,1111.63064,5
827,sub-18,2,2,pain,2,46,10.56119792,1.701803679,5,1097.879951,1116.652829,1118.154413,2.5,1120.593511,2,1122.592765,5,1127.648263,1129.350067,5
828,sub-18,2,3,pain,2,46,5.397786458,1.952070232,5,1097.879951,1134.372388,1135.87404,2.5,1138.311961,2,1140.312156,6,1146.368924,1148.320995,5
829,sub-18,2,4,pain,5,49,36.20898438,1.768667455,35,1097.879951,1153.343319,1154.844885,3.5,1158.28315,2,1160.284307,6,1166.340943,1168.109611,5
830,sub-18,2,5,pain,2,46,4.478515625,1.785216878,5,1097.879951,1173.131782,1174.633351,3,1177.570971,2,1179.57226,6,1185.628902,1187.414118,3
831,sub-18,2,6,pain,1,45,27.13476563,2.636194748,35,1097.879951,1190.434204,1191.935943,3,1194.876147,2,1196.874768,5,1201.930226,1204.566421,3
832,sub-18,2,7,pain,4,48,6.766927083,2.185770421,5,1097.879951,1207.586382,1209.088155,2,1211.027808,2,1213.025748,6,1219.082479,1221.26825,2
833,sub-18,2,8,pain,5,49,82.44205729,1.968887438,95,1097.879951,1223.287072,1224.788773,2,1226.730793,2,1228.726481,6,1234.783123,1236.752011,3
834,sub-18,2,9,pain,2,46,24.22395833,1.284795331,35,1097.879951,1239.771977,1241.273655,3,1244.215024,2,1246.212437,5,1251.267975,1252.552771,4
835,sub-18,2,10,pain,1,45,58.53255208,1.535069805,65,1097.879951,1256.573801,1258.075525,3,1261.013938,2,1263.014194,5,1268.069841,1269.604911,2
836,sub-18,2,11,pain,3,47,85.63606771,1.718605846,95,1097.879951,1271.62378,1273.125472,2.5,1275.566428,2,1277.5636,5,1282.619223,1284.337828,2
837,sub-18,2,12,pain,1,45,71.44205729,2.769862705,95,1097.879951,1286.35671,1287.858265,2,1289.800117,2,1291.796031,5,1296.851507,1299.62137,2
838,sub-18,2,13,pain,1,45,30.140625,2.285904483,35,1097.879951,1301.640225,1303.141821,3,1306.083421,2,1308.080577,5,1313.136222,1315.422126,5
839,sub-18,2,14,pain,3,47,92.79101563,1.568443618,95,1097.879951,1320.444393,1321.945893,3,1324.884128,2,1326.884659,6,1332.941408,1334.509851,3
840,sub-18,2,15,pain,3,47,10.95963542,2.068993421,5,1097.879951,1337.529811,1339.031504,2.5,1341.472189,2,1343.469705,6,1349.526374,1351.595368,4
841,sub-18,2,16,pain,5,49,98.28059896,2.019015722,95,1097.879951,1355.616447,1357.118125,2,1359.057613,2,1361.055696,6,1367.112381,1369.131396,5
842,sub-18,2,17,pain,2,46,88.35872396,1.818767353,95,1097.879951,1374.153601,1375.655262,3,1378.593226,2,1380.593909,6,1386.650624,1388.469392,5
843,sub-18,2,18,pain,4,48,85.625,1.518367825,65,1097.879951,1393.491477,1394.993131,2.5,1397.43183,2,1399.431446,6,1405.488132,1407.006499,2
844,sub-18,2,19,pain,5,49,52.80924479,3.420485021,5,1097.879951,1409.042082,1410.543615,2.5,1412.969381,2,1414.965171,6,1421.021923,1424.442408,2
845,sub-18,2,20,pain,3,47,95,1.6184194,95,1097.879951,1426.47788,1427.979637,2.5,1430.404874,2,1432.401155,6,1438.457779,1440.076198,4
846,sub-18,2,21,pain,1,45,20.87825521,1.418276919,35,1097.879951,1444.097311,1445.599075,2.5,1448.037369,2,1450.037192,6,1456.093948,1457.512225,4
847,sub-18,2,22,pain,3,47,6.6796875,2.436130756,5,1097.879951,1461.533395,1463.034865,3.5,1466.474097,2,1468.474324,6,1474.530886,1476.967016,3
848,sub-18,2,23,pain,4,48,41.19140625,1.835383523,35,1097.879951,1479.987005,1481.488681,3,1484.428245,2,1486.427337,5,1491.483005,1493.318388,2
849,sub-18,2,24,pain,5,49,82.54882813,2.686227466,35,1097.879951,1495.337149,1496.838948,2,1498.780995,2,1500.776595,6,1506.833257,1509.519484,5
850,sub-18,2,25,pain,4,48,93.31966146,1.935584596,95,1097.879951,1514.541693,1516.04347,3,1518.98095,2,1520.982163,5,1526.037714,1527.973298,4
851,sub-20,1,1,vision,1,0.05,0,5.956365817,5,1452.533128,1452.568586,1454.070186,3,1457.040154,2,1459.042351,6,1465.032451,1470.988817,5
852,sub-20,1,2,vision,3,0.5,45.07486979,4.488300673,95,1452.533128,1476.011034,1477.512717,2,1479.514817,2,1481.51714,5,1486.505844,1490.994144,2
853,sub-20,1,3,vision,2,0.275,50.63671875,3.570739886,95,1452.533128,1493.013134,1494.514842,2.5,1497.017583,2,1499.019665,6,1505.009586,1508.580326,4
854,sub-20,1,4,vision,4,0.725,69.20507813,2.836512096,95,1452.533128,1512.601354,1514.10309,2,1516.105186,2,1518.107498,5,1523.096292,1525.932805,3
855,sub-20,1,5,vision,5,0.95,95.99674479,2.302677755,35,1452.533128,1528.952811,1530.454455,3.5,1533.958377,2,1535.960459,6,1541.950344,1544.253022,2
856,sub-20,1,6,vision,2,0.275,15.95182292,2.43604209,65,1452.533128,1546.271785,1547.773567,2,1549.775775,2,1551.777903,6,1557.767787,1560.203829,3
857,sub-20,1,7,vision,2,0.275,13.62239583,2.486159425,35,1452.533128,1563.22383,1564.725492,3,1567.728798,2,1569.731046,6,1575.720956,1578.207115,3
858,sub-20,1,8,vision,3,0.5,45.37890625,2.185707927,95,1452.533128,1581.22711,1582.728693,2.5,1585.231559,2,1587.233686,5,1592.222556,1594.408264,5
859,sub-20,1,9,vision,5,0.95,96.55208333,3.603934082,35,1452.533128,1599.430529,1600.932212,3,1603.918819,2,1605.920935,6,1611.927635,1615.531569,3
860,sub-20,1,10,vision,5,0.95,100,0.967737424,65,1452.533128,1618.551539,1620.053307,3,1623.056626,2,1625.058817,6,1631.048778,1632.016516,3
861,sub-20,1,11,vision,2,0.275,18.63867188,1.701952155,65,1452.533128,1635.036482,1636.538162,2,1638.540294,2,1640.542466,6,1646.532471,1648.234423,5
862,sub-20,1,12,vision,3,0.5,17.17317708,2.002323249,5,1452.533128,1653.256511,1654.758177,2,1656.760488,2,1658.762678,5,1663.751403,1665.753726,5
863,sub-20,1,13,vision,1,0.05,1.016276042,1.835431188,5,1452.533128,1670.775907,1672.277588,2.5,1674.780398,2,1676.782556,5,1681.771332,1683.606763,5
864,sub-20,1,14,vision,1,0.05,2.949869792,2.903245276,95,1452.533128,1688.628934,1690.130618,3.5,1693.61777,2,1695.619897,5,1700.625489,1703.528734,4
865,sub-20,1,15,vision,1,0.05,8.084635417,2.552866363,95,1452.533128,1707.549728,1709.051414,3.5,1712.555364,2,1714.557569,6,1720.547474,1723.100341,5
866,sub-20,1,16,vision,5,0.95,97.38541667,2.719822051,95,1452.533128,1728.122517,1729.6242,2,1731.626442,2,1733.628616,5,1738.617385,1741.337207,2
867,sub-20,1,17,vision,4,0.725,76.33072917,2.719792972,5,1452.533128,1743.356019,1744.857634,3,1747.860893,2,1749.863066,5,1754.851893,1757.571686,3
868,sub-20,1,18,vision,4,0.725,83.09440104,3.070156647,5,1452.533128,1760.591575,1762.093355,3,1765.096593,2,1767.098763,5,1772.087606,1775.157763,5
869,sub-20,1,19,vision,2,0.275,18.1171875,2.269228906,65,1452.533128,1780.179902,1781.681625,2.5,1784.184309,2,1786.186514,6,1792.176476,1794.445705,2
870,sub-20,1,20,vision,3,0.5,49.58854167,2.185792938,65,1452.533128,1796.481253,1797.98294,3.5,1801.470131,2,1803.47233,6,1809.462224,1811.648017,4
871,sub-20,1,21,vision,1,0.05,2.479166667,3.203607282,5,1452.533128,1815.669026,1817.170852,3,1820.174092,2,1822.176272,6,1828.166191,1831.369799,4
872,sub-20,1,22,vision,5,0.95,95.79166667,2.302598855,65,1452.533128,1835.39085,1836.892421,2.5,1839.395309,2,1841.397458,5,1846.386287,1848.688885,4
873,sub-20,1,23,vision,4,0.725,49.51953125,2.102387716,35,1452.533128,1852.709958,1854.21167,3.5,1857.698679,2,1859.700925,5,1864.706506,1866.808894,2
874,sub-20,1,24,vision,4,0.725,66.35416667,3.036610151,65,1452.533128,1868.844358,1870.345997,2.5,1872.83212,2,1874.834394,6,1880.824291,1883.860901,2
875,sub-20,1,25,vision,3,0.5,28.0625,3.804318165,35,1452.533128,1885.879887,1887.381536,2.5,1889.884333,2,1891.886569,6,1897.876363,1901.680681,2
876,sub-20,2,1,pain,3,47,84.1953125,8.392705982,5,1919.131033,1919.133237,1920.634943,2,1922.586853,2,1924.589284,5,1929.62807,1938.020776,4
877,sub-20,2,2,pain,1,45,64.98242188,3.387075912,5,1919.131033,1942.041864,1943.543528,3.5,1946.983726,2,1948.982777,6,1955.039418,1958.426494,4
